x,y,had_hit,hit_class,collider_id,current_collider_id,primitive_or_shape_id,hit_distance,hit_pos_x,hit_pos_y,hit_pos_z,normal_x,normal_y,normal_z,segment_count,step_count,domain_id,curvature_domain_id,path_length,accumulated_transport_length,boundary_event_count,portal_event_count,throat_event_count,max_steps_reached,budget_exhausted_without_hit,final_step_count,final_path_length,hit_found_after_budget_warning,first_accepted_had_hit,first_accepted_hit_distance,first_accepted_hit_pos_x,first_accepted_hit_pos_y,first_accepted_hit_pos_z,first_accepted_normal_x,first_accepted_normal_y,first_accepted_normal_z,first_accepted_collider_id,first_accepted_primitive_or_shape_id,first_accepted_segment_index,first_accepted_candidate_count
10,0,1,background,26289898898,26289898898,0,6.116714,-2.956652,3.051621,-4.4,0,0,1,87,87,0,0,6.116714,6.116714,0,,0,0,0,89,6.116714,0,1,6.116714,-2.956652,3.051621,-4.4,0,0,1,26289898898,0,60,0
11,0,1,background,26289898898,26289898898,0,5.972493,-2.645426,3.051621,-4.4,0,0,1,87,87,0,0,5.972493,5.972493,0,,0,0,0,89,5.972493,0,1,5.972493,-2.645426,3.051621,-4.4,0,0,1,26289898898,0,58,0
12,0,1,background,26289898898,26289898898,0,5.841309,-2.3342,3.051621,-4.4,0,0,1,87,87,0,0,5.841309,5.841309,0,,0,0,0,89,5.841309,0,1,5.841309,-2.3342,3.051621,-4.4,0,0,1,26289898898,0,57,0
13,0,1,background,26289898898,26289898898,0,5.724054,-2.022972,3.05162,-4.4,0,0,1,87,87,0,0,5.724054,5.724054,0,,0,0,0,89,5.724054,0,1,5.724054,-2.022972,3.05162,-4.4,0,0,1,26289898898,0,56,0
14,0,1,background,26289898898,26289898898,0,5.621607,-1.711746,3.05162,-4.4,0,0,1,87,87,0,0,5.621607,5.621607,0,,0,0,0,89,5.621607,0,1,5.621607,-1.711746,3.05162,-4.4,0,0,1,26289898898,0,55,0
15,0,1,background,26289898898,26289898898,0,5.534784,-1.40052,3.05162,-4.4,0,0,1,87,87,0,0,5.534784,5.534784,0,,0,0,0,89,5.534784,0,1,5.534784,-1.40052,3.05162,-4.4,0,0,1,26289898898,0,54,0
16,0,1,background,26289898898,26289898898,0,5.464335,-1.089294,3.051622,-4.4,0,0,1,87,87,0,0,5.464335,5.464335,0,,0,0,0,89,5.464335,0,1,5.464335,-1.089294,3.051622,-4.4,0,0,1,26289898898,0,53,0
17,0,1,background,26289898898,26289898898,0,5.410894,-0.778067,3.051621,-4.4,0,0,1,87,87,0,0,5.410894,5.410894,0,,0,0,0,89,5.410894,0,1,5.410894,-0.778067,3.051621,-4.4,0,0,1,26289898898,0,53,0
18,0,1,background,26289898898,26289898898,0,5.374972,-0.46684,3.051621,-4.4,0,0,1,87,87,0,0,5.374972,5.374972,0,,0,0,0,89,5.374972,0,1,5.374972,-0.46684,3.051621,-4.4,0,0,1,26289898898,0,52,0
19,0,1,background,26289898898,26289898898,0,5.356921,-0.155613,3.051621,-4.4,0,0,1,87,87,0,0,5.356921,5.356921,0,,0,0,0,89,5.356921,0,1,5.356921,-0.155613,3.051621,-4.4,0,0,1,26289898898,0,52,0
20,0,1,background,26289898898,26289898898,0,5.356921,0.155613,3.051621,-4.4,0,0,1,87,87,0,0,5.356921,5.356921,0,,0,0,0,89,5.356921,0,1,5.356921,0.155613,3.051621,-4.4,0,0,1,26289898898,0,52,0
21,0,1,background,26289898898,26289898898,0,5.374972,0.46684,3.051621,-4.4,0,0,1,87,87,0,0,5.374972,5.374972,0,,0,0,0,89,5.374972,0,1,5.374972,0.46684,3.051621,-4.4,0,0,1,26289898898,0,52,0
22,0,1,background,26289898898,26289898898,0,5.410894,0.778067,3.051621,-4.4,0,0,1,87,87,0,0,5.410894,5.410894,0,,0,0,0,89,5.410894,0,1,5.410894,0.778067,3.051621,-4.4,0,0,1,26289898898,0,53,0
23,0,1,background,26289898898,26289898898,0,5.464335,1.089293,3.051622,-4.4,0,0,1,87,87,0,0,5.464335,5.464335,0,,0,0,0,89,5.464335,0,1,5.464335,1.089293,3.051622,-4.4,0,0,1,26289898898,0,53,0
24,0,1,background,26289898898,26289898898,0,5.534784,1.40052,3.05162,-4.4,0,0,1,87,87,0,0,5.534784,5.534784,0,,0,0,0,89,5.534784,0,1,5.534784,1.40052,3.05162,-4.4,0,0,1,26289898898,0,54,0
25,0,1,background,26289898898,26289898898,0,5.621607,1.711746,3.05162,-4.4,0,0,1,87,87,0,0,5.621607,5.621607,0,,0,0,0,89,5.621607,0,1,5.621607,1.711746,3.05162,-4.4,0,0,1,26289898898,0,55,0
26,0,1,background,26289898898,26289898898,0,5.724055,2.022973,3.05162,-4.4,0,0,1,87,87,0,0,5.724055,5.724055,0,,0,0,0,89,5.724055,0,1,5.724055,2.022973,3.05162,-4.4,0,0,1,26289898898,0,56,0
27,0,1,background,26289898898,26289898898,0,5.841309,2.3342,3.051621,-4.4,0,0,1,87,87,0,0,5.841309,5.841309,0,,0,0,0,89,5.841309,0,1,5.841309,2.3342,3.051621,-4.4,0,0,1,26289898898,0,57,0
28,0,1,background,26289898898,26289898898,0,5.972491,2.645425,3.05162,-4.4,0,0,1,87,87,0,0,5.972491,5.972491,0,,0,0,0,89,5.972491,0,1,5.972491,2.645425,3.05162,-4.4,0,0,1,26289898898,0,58,0
29,0,1,background,26289898898,26289898898,0,6.116714,2.956652,3.051621,-4.4,0,0,1,87,87,0,0,6.116714,6.116714,0,,0,0,0,89,6.116714,0,1,6.116714,2.956652,3.051621,-4.4,0,0,1,26289898898,0,60,0
30,0,1,background,26289898898,26289898898,0,6.273072,3.267879,3.051622,-4.4,0,0,1,87,87,0,0,6.273072,6.273072,0,,0,0,0,89,6.273072,0,1,6.273072,3.267879,3.051622,-4.4,0,0,1,26289898898,0,61,0
31,0,1,background,26289898898,26289898898,0,6.440684,3.579108,3.051621,-4.4,0,0,1,87,87,0,0,6.440684,6.440684,0,,0,0,0,89,6.440684,0,1,6.440684,3.579108,3.051621,-4.4,0,0,1,26289898898,0,63,0
32,0,1,background,26289898898,26289898898,0,6.618691,3.890333,3.05162,-4.4,0,0,1,87,87,0,0,6.618691,6.618691,0,,0,0,0,89,6.618691,0,1,6.618691,3.890333,3.05162,-4.4,0,0,1,26289898898,0,65,0
33,0,1,background,26289898898,26289898898,0,6.806283,4.201559,3.051622,-4.4,0,0,1,87,87,0,0,6.806283,6.806283,0,,0,0,0,89,6.806283,0,1,6.806283,4.201559,3.051622,-4.4,0,0,1,26289898898,0,67,0
34,0,1,background,26440893853,26440893853,0,6.82767,4.4,2.975352,-4.29003,-1,0,0,87,87,0,0,6.82767,6.82767,0,,0,0,0,89,6.82767,0,1,6.82767,4.4,2.975352,-4.29003,-1,0,0,26440893853,0,67,0
35,0,1,background,26440893853,26440893853,0,6.5737,4.4,2.783396,-4.013259,-1,0,0,87,87,0,0,6.5737,6.5737,0,,0,0,0,89,6.5737,0,1,6.5737,4.4,2.783396,-4.013259,-1,0,0,26440893853,0,64,0
36,0,1,background,26440893853,26440893853,0,6.356873,4.4,2.614706,-3.770031,-1,0,0,87,87,0,0,6.356873,6.356873,0,,0,0,0,89,6.356873,0,1,6.356873,4.4,2.614706,-3.770031,-1,0,0,26440893853,0,62,0
37,0,1,background,26440893853,26440893853,0,6.170319,4.4,2.465292,-3.554599,-1,0,0,87,87,0,0,6.170319,6.170319,0,,0,0,0,89,6.170319,0,1,6.170319,4.4,2.465292,-3.554599,-1,0,0,26440893853,0,60,0
38,0,1,background,26440893853,26440893853,0,6.008703,4.4,2.332035,-3.362459,-1,0,0,87,87,0,0,6.008703,6.008703,0,,0,0,0,89,6.008703,0,1,6.008703,4.4,2.332035,-3.362459,-1,0,0,26440893853,0,59,0
39,0,1,background,26440893853,26440893853,0,5.867807,4.4,2.212442,-3.190025,-1,0,0,87,87,0,0,5.867807,5.867807,0,,0,0,0,89,5.867807,0,1,5.867807,4.4,2.212442,-3.190025,-1,0,0,26440893853,0,57,0
0,1,1,background,26390562202,26390562202,0,5.775983,-4.4,1.98766,-3.170361,1,0,0,87,87,0,0,5.775983,5.775983,0,,0,0,0,89,5.775983,0,1,5.775983,-4.4,1.98766,-3.170361,1,0,0,26390562202,0,56,0
1,1,1,background,26390562202,26390562202,0,5.909027,-4.4,2.095101,-3.341729,1,0,0,87,87,0,0,5.909027,5.909027,0,,0,0,0,89,5.909027,0,1,5.909027,-4.4,2.095101,-3.341729,1,0,0,26390562202,0,58,0
2,1,1,background,26390562202,26390562202,0,6.061789,-4.4,2.21482,-3.532685,1,0,0,87,87,0,0,6.061789,6.061789,0,,0,0,0,89,6.061789,0,1,6.061789,-4.4,2.21482,-3.532685,1,0,0,26390562202,0,59,0
3,1,1,background,26390562202,26390562202,0,6.238306,-4.4,2.349052,-3.746788,1,0,0,87,87,0,0,6.238306,6.238306,0,,0,0,0,89,6.238306,0,1,6.238306,-4.4,2.349052,-3.746788,1,0,0,26390562202,0,61,0
4,1,1,background,26390562202,26390562202,0,6.443702,-4.4,2.500605,-3.988517,1,0,0,87,87,0,0,6.443702,6.443702,0,,0,0,0,89,6.443702,0,1,6.443702,-4.4,2.500605,-3.988517,1,0,0,26390562202,0,63,0
5,1,1,background,26390562202,26390562202,0,6.684566,-4.4,2.673058,-4.263587,1,0,0,87,87,0,0,6.684566,6.684566,0,,0,0,0,89,6.684566,0,1,6.684566,-4.4,2.673058,-4.263587,1,0,0,26390562202,0,65,0
6,1,1,background,26289898898,26289898898,0,6.696459,-4.227622,2.758584,-4.4,0,0,1,87,87,0,0,6.696459,6.696459,0,,0,0,0,89,6.696459,0,1,6.696459,-4.227622,2.758584,-4.4,0,0,1,26289898898,0,65,0
7,1,1,background,26289898898,26289898898,0,6.503294,-3.914465,2.758585,-4.4,0,0,1,87,87,0,0,6.503294,6.503294,0,,0,0,0,89,6.503294,0,1,6.503294,-3.914465,2.758585,-4.4,0,0,1,26289898898,0,64,0
8,1,1,background,26289898898,26289898898,0,6.319746,-3.601306,2.758584,-4.4,0,0,1,87,87,0,0,6.319746,6.319746,0,,0,0,0,89,6.319746,0,1,6.319746,-3.601306,2.758584,-4.4,0,0,1,26289898898,0,62,0
9,1,1,background,26289898898,26289898898,0,6.146683,-3.28815,2.758584,-4.4,0,0,1,87,87,0,0,6.146683,6.146683,0,,0,0,0,89,6.146683,0,1,6.146683,-3.28815,2.758584,-4.4,0,0,1,26289898898,0,60,0
10,1,1,background,26289898898,26289898898,0,5.985012,-2.974993,2.758585,-4.4,0,0,1,87,87,0,0,5.985012,5.985012,0,,0,0,0,89,5.985012,0,1,5.985012,-2.974993,2.758585,-4.4,0,0,1,26289898898,0,58,0
11,1,1,background,26289898898,26289898898,0,5.83568,-2.661836,2.758585,-4.4,0,0,1,87,87,0,0,5.83568,5.83568,0,,0,0,0,89,5.83568,0,1,5.83568,-2.661836,2.758585,-4.4,0,0,1,26289898898,0,57,0
12,1,1,background,26289898898,26289898898,0,5.699656,-2.348679,2.758585,-4.4,0,0,1,87,87,0,0,5.699656,5.699656,0,,0,0,0,89,5.699656,0,1,5.699656,-2.348679,2.758585,-4.4,0,0,1,26289898898,0,56,0
13,1,1,background,26289898898,26289898898,0,5.577914,-2.035522,2.758584,-4.4,0,0,1,87,87,0,0,5.577914,5.577914,0,,0,0,0,89,5.577914,0,1,5.577914,-2.035522,2.758584,-4.4,0,0,1,26289898898,0,54,0
14,1,1,background,26289898898,26289898898,0,5.471409,-1.722365,2.758583,-4.4,0,0,1,87,87,0,0,5.471409,5.471409,0,,0,0,0,89,5.471409,0,1,5.471409,-1.722365,2.758583,-4.4,0,0,1,26289898898,0,53,0
15,1,1,background,26289898898,26289898898,0,5.381045,-1.409207,2.758584,-4.4,0,0,1,87,87,0,0,5.381045,5.381045,0,,0,0,0,89,5.381045,0,1,5.381045,-1.409207,2.758584,-4.4,0,0,1,26289898898,0,52,0
16,1,1,background,26289898898,26289898898,0,5.307645,-1.09605,2.758583,-4.4,0,0,1,87,87,0,0,5.307645,5.307645,0,,0,0,0,89,5.307645,0,1,5.307645,-1.09605,2.758583,-4.4,0,0,1,26289898898,0,52,0
17,1,1,background,26289898898,26289898898,0,5.251924,-0.782893,2.758584,-4.4,0,0,1,87,87,0,0,5.251924,5.251924,0,,0,0,0,89,5.251924,0,1,5.251924,-0.782893,2.758584,-4.4,0,0,1,26289898898,0,51,0
18,1,1,background,26289898898,26289898898,0,5.214446,-0.469736,2.758585,-4.4,0,0,1,87,87,0,0,5.214446,5.214446,0,,0,0,0,89,5.214446,0,1,5.214446,-0.469736,2.758585,-4.4,0,0,1,26289898898,0,51,0
19,1,1,background,26289898898,26289898898,0,5.195604,-0.156578,2.758585,-4.4,0,0,1,87,87,0,0,5.195604,5.195604,0,,0,0,0,89,5.195604,0,1,5.195604,-0.156578,2.758585,-4.4,0,0,1,26289898898,0,50,0
20,1,1,background,26289898898,26289898898,0,5.195604,0.156578,2.758585,-4.4,0,0,1,87,87,0,0,5.195604,5.195604,0,,0,0,0,89,5.195604,0,1,5.195604,0.156578,2.758585,-4.4,0,0,1,26289898898,0,50,0
21,1,1,background,26289898898,26289898898,0,5.214446,0.469736,2.758585,-4.4,0,0,1,87,87,0,0,5.214446,5.214446,0,,0,0,0,89,5.214446,0,1,5.214446,0.469736,2.758585,-4.4,0,0,1,26289898898,0,51,0
22,1,1,background,26289898898,26289898898,0,5.251924,0.782893,2.758584,-4.4,0,0,1,87,87,0,0,5.251924,5.251924,0,,0,0,0,89,5.251924,0,1,5.251924,0.782893,2.758584,-4.4,0,0,1,26289898898,0,51,0
23,1,1,background,26289898898,26289898898,0,5.307646,1.09605,2.758584,-4.4,0,0,1,87,87,0,0,5.307646,5.307646,0,,0,0,0,89,5.307646,0,1,5.307646,1.09605,2.758584,-4.4,0,0,1,26289898898,0,52,0
24,1,1,background,26289898898,26289898898,0,5.381045,1.409207,2.758584,-4.4,0,0,1,87,87,0,0,5.381045,5.381045,0,,0,0,0,89,5.381045,0,1,5.381045,1.409207,2.758584,-4.4,0,0,1,26289898898,0,52,0
25,1,1,background,26289898898,26289898898,0,5.471409,1.722365,2.758583,-4.4,0,0,1,87,87,0,0,5.471409,5.471409,0,,0,0,0,89,5.471409,0,1,5.471409,1.722365,2.758583,-4.4,0,0,1,26289898898,0,53,0
26,1,1,background,26289898898,26289898898,0,5.577914,2.035522,2.758584,-4.4,0,0,1,87,87,0,0,5.577914,5.577914,0,,0,0,0,89,5.577914,0,1,5.577914,2.035522,2.758584,-4.4,0,0,1,26289898898,0,54,0
27,1,1,background,26289898898,26289898898,0,5.699656,2.348679,2.758585,-4.4,0,0,1,87,87,0,0,5.699656,5.699656,0,,0,0,0,89,5.699656,0,1,5.699656,2.348679,2.758585,-4.4,0,0,1,26289898898,0,56,0
28,1,1,background,26289898898,26289898898,0,5.83568,2.661836,2.758585,-4.4,0,0,1,87,87,0,0,5.83568,5.83568,0,,0,0,0,89,5.83568,0,1,5.83568,2.661836,2.758585,-4.4,0,0,1,26289898898,0,57,0
29,1,1,background,26289898898,26289898898,0,5.985012,2.974993,2.758585,-4.4,0,0,1,87,87,0,0,5.985012,5.985012,0,,0,0,0,89,5.985012,0,1,5.985012,2.974993,2.758585,-4.4,0,0,1,26289898898,0,58,0
30,1,1,background,26289898898,26289898898,0,6.146683,3.28815,2.758584,-4.4,0,0,1,87,87,0,0,6.146683,6.146683,0,,0,0,0,89,6.146683,0,1,6.146683,3.28815,2.758584,-4.4,0,0,1,26289898898,0,60,0
31,1,1,background,26289898898,26289898898,0,6.319747,3.601308,2.758584,-4.4,0,0,1,87,87,0,0,6.319747,6.319747,0,,0,0,0,89,6.319747,0,1,6.319747,3.601308,2.758584,-4.4,0,0,1,26289898898,0,62,0
32,1,1,background,26289898898,26289898898,0,6.503294,3.914465,2.758585,-4.4,0,0,1,87,87,0,0,6.503294,6.503294,0,,0,0,0,89,6.503294,0,1,6.503294,3.914465,2.758585,-4.4,0,0,1,26289898898,0,64,0
33,1,1,background,26289898898,26289898898,0,6.696462,4.227624,2.758586,-4.4,0,0,1,87,87,0,0,6.696462,6.696462,0,,0,0,0,89,6.696462,0,1,6.696462,4.227624,2.758586,-4.4,0,0,1,26289898898,0,65,0
34,1,1,background,26440893853,26440893853,0,6.684566,4.4,2.673058,-4.263587,-1,0,0,87,87,0,0,6.684566,6.684566,0,,0,0,0,89,6.684566,0,1,6.684566,4.4,2.673058,-4.263587,-1,0,0,26440893853,0,65,0
35,1,1,background,26440893853,26440893853,0,6.443702,4.4,2.500605,-3.988517,-1,0,0,87,87,0,0,6.443702,6.443702,0,,0,0,0,89,6.443702,0,1,6.443702,4.4,2.500605,-3.988517,-1,0,0,26440893853,0,63,0
36,1,1,background,26440893853,26440893853,0,6.238306,4.4,2.349052,-3.746788,-1,0,0,87,87,0,0,6.238306,6.238306,0,,0,0,0,89,6.238306,0,1,6.238306,4.4,2.349052,-3.746788,-1,0,0,26440893853,0,61,0
37,1,1,background,26440893853,26440893853,0,6.061789,4.4,2.21482,-3.532685,-1,0,0,87,87,0,0,6.061789,6.061789,0,,0,0,0,89,6.061789,0,1,6.061789,4.4,2.21482,-3.532685,-1,0,0,26440893853,0,59,0
38,1,1,background,26440893853,26440893853,0,5.909027,4.4,2.095101,-3.341729,-1,0,0,87,87,0,0,5.909027,5.909027,0,,0,0,0,89,5.909027,0,1,5.909027,4.4,2.095101,-3.341729,-1,0,0,26440893853,0,58,0
39,1,1,background,26440893853,26440893853,0,5.775983,4.4,1.98766,-3.170361,-1,0,0,87,87,0,0,5.775983,5.775983,0,,0,0,0,89,5.775983,0,1,5.775983,4.4,1.98766,-3.170361,-1,0,0,26440893853,0,56,0
0,2,1,background,26390562202,26390562202,0,5.691627,-4.4,1.762877,-3.150694,1,0,0,87,87,0,0,5.691627,5.691627,0,,0,0,0,89,5.691627,0,1,5.691627,-4.4,1.762877,-3.150694,1,0,0,26390562202,0,55,0
1,2,1,background,26390562202,26390562202,0,5.817375,-4.4,1.858169,-3.321002,1,0,0,87,87,0,0,5.817375,5.817375,0,,0,0,0,89,5.817375,0,1,5.817375,-4.4,1.858169,-3.321002,1,0,0,26390562202,0,57,0
2,2,1,background,26390562202,26390562202,0,5.961895,-4.4,1.964349,-3.510772,1,0,0,87,87,0,0,5.961895,5.961895,0,,0,0,0,89,5.961895,0,1,5.961895,-4.4,1.964349,-3.510772,1,0,0,26390562202,0,58,0
3,2,1,background,26390562202,26390562202,0,6.129057,-4.4,2.0834,-3.723546,1,0,0,87,87,0,0,6.129057,6.129057,0,,0,0,0,89,6.129057,0,1,6.129057,-4.4,2.0834,-3.723546,1,0,0,26390562202,0,60,0
4,2,1,background,26390562202,26390562202,0,6.323781,-4.4,2.217813,-3.963775,1,0,0,87,87,0,0,6.323781,6.323781,0,,0,0,0,89,6.323781,0,1,6.323781,-4.4,2.217813,-3.963775,1,0,0,26390562202,0,62,0
5,2,1,background,26390562202,26390562202,0,6.552394,-4.4,2.370765,-4.237138,1,0,0,87,87,0,0,6.552394,6.552394,0,,0,0,0,89,6.552394,0,1,6.552394,-4.4,2.370765,-4.237138,1,0,0,26390562202,0,64,0
6,2,1,background,26289898898,26289898898,0,6.596778,-4.254009,2.461889,-4.4,0,0,1,87,87,0,0,6.596778,6.596778,0,,0,0,0,89,6.596778,0,1,6.596778,-4.254009,2.461889,-4.4,0,0,1,26289898898,0,64,0
7,2,1,background,26289898898,26289898898,0,6.39811,-3.938898,2.46189,-4.4,0,0,1,87,87,0,0,6.39811,6.39811,0,,0,0,0,89,6.39811,0,1,6.39811,-3.938898,2.46189,-4.4,0,0,1,26289898898,0,62,0
8,2,1,background,26289898898,26289898898,0,6.209084,-3.623786,2.46189,-4.4,0,0,1,87,87,0,0,6.209084,6.209084,0,,0,0,0,89,6.209084,0,1,6.209084,-3.623786,2.46189,-4.4,0,0,1,26289898898,0,61,0
9,2,1,background,26289898898,26289898898,0,6.030605,-3.308672,2.46189,-4.4,0,0,1,87,87,0,0,6.030605,6.030605,0,,0,0,0,89,6.030605,0,1,6.030605,-3.308672,2.46189,-4.4,0,0,1,26289898898,0,59,0
10,2,1,background,26289898898,26289898898,0,5.863644,-2.993562,2.46189,-4.4,0,0,1,87,87,0,0,5.863644,5.863644,0,,0,0,0,89,5.863644,0,1,5.863644,-2.993562,2.46189,-4.4,0,0,1,26289898898,0,57,0
11,2,1,background,26289898898,26289898898,0,5.709204,-2.67845,2.46189,-4.4,0,0,1,87,87,0,0,5.709204,5.709204,0,,0,0,0,89,5.709204,0,1,5.709204,-2.67845,2.46189,-4.4,0,0,1,26289898898,0,56,0
12,2,1,background,26289898898,26289898898,0,5.568328,-2.363339,2.461891,-4.4,0,0,1,87,87,0,0,5.568328,5.568328,0,,0,0,0,89,5.568328,0,1,5.568328,-2.363339,2.461891,-4.4,0,0,1,26289898898,0,54,0
13,2,1,background,26289898898,26289898898,0,5.442071,-2.048227,2.46189,-4.4,0,0,1,87,87,0,0,5.442071,5.442071,0,,0,0,0,89,5.442071,0,1,5.442071,-2.048227,2.46189,-4.4,0,0,1,26289898898,0,53,0
14,2,1,background,26289898898,26289898898,0,5.331471,-1.733115,2.46189,-4.4,0,0,1,87,87,0,0,5.331471,5.331471,0,,0,0,0,89,5.331471,0,1,5.331471,-1.733115,2.46189,-4.4,0,0,1,26289898898,0,52,0
15,2,1,background,26289898898,26289898898,0,5.237521,-1.418003,2.461889,-4.4,0,0,1,87,87,0,0,5.237521,5.237521,0,,0,0,0,89,5.237521,0,1,5.237521,-1.418003,2.461889,-4.4,0,0,1,26289898898,0,51,0
16,2,1,background,26289898898,26289898898,0,5.16113,-1.102891,2.461889,-4.4,0,0,1,87,87,0,0,5.16113,5.16113,0,,0,0,0,89,5.16113,0,1,5.16113,-1.102891,2.461889,-4.4,0,0,1,26289898898,0,50,0
17,2,1,background,26289898898,26289898898,0,5.103087,-0.78778,2.46189,-4.4,0,0,1,87,87,0,0,5.103087,5.103087,0,,0,0,0,89,5.103087,0,1,5.103087,-0.78778,2.46189,-4.4,0,0,1,26289898898,0,50,0
18,2,1,background,26289898898,26289898898,0,5.064022,-0.472668,2.46189,-4.4,0,0,1,87,87,0,0,5.064022,5.064022,0,,0,0,0,89,5.064022,0,1,5.064022,-0.472668,2.46189,-4.4,0,0,1,26289898898,0,49,0
19,2,1,background,26289898898,26289898898,0,5.044374,-0.157556,2.461889,-4.4,0,0,1,87,87,0,0,5.044374,5.044374,0,,0,0,0,89,5.044374,0,1,5.044374,-0.157556,2.461889,-4.4,0,0,1,26289898898,0,49,0
20,2,1,background,26289898898,26289898898,0,5.044374,0.157556,2.461889,-4.4,0,0,1,87,87,0,0,5.044374,5.044374,0,,0,0,0,89,5.044374,0,1,5.044374,0.157556,2.461889,-4.4,0,0,1,26289898898,0,49,0
21,2,1,background,26289898898,26289898898,0,5.064022,0.472668,2.46189,-4.4,0,0,1,87,87,0,0,5.064022,5.064022,0,,0,0,0,89,5.064022,0,1,5.064022,0.472668,2.46189,-4.4,0,0,1,26289898898,0,49,0
22,2,1,background,26289898898,26289898898,0,5.103087,0.78778,2.46189,-4.4,0,0,1,87,87,0,0,5.103087,5.103087,0,,0,0,0,89,5.103087,0,1,5.103087,0.78778,2.46189,-4.4,0,0,1,26289898898,0,50,0
23,2,1,background,26289898898,26289898898,0,5.16113,1.102891,2.46189,-4.4,0,0,1,87,87,0,0,5.16113,5.16113,0,,0,0,0,89,5.16113,0,1,5.16113,1.102891,2.46189,-4.4,0,0,1,26289898898,0,50,0
24,2,1,background,26289898898,26289898898,0,5.237521,1.418003,2.461889,-4.4,0,0,1,87,87,0,0,5.237521,5.237521,0,,0,0,0,89,5.237521,0,1,5.237521,1.418003,2.461889,-4.4,0,0,1,26289898898,0,51,0
25,2,1,background,26289898898,26289898898,0,5.331471,1.733115,2.46189,-4.4,0,0,1,87,87,0,0,5.331471,5.331471,0,,0,0,0,89,5.331471,0,1,5.331471,1.733115,2.46189,-4.4,0,0,1,26289898898,0,52,0
26,2,1,background,26289898898,26289898898,0,5.442071,2.048227,2.46189,-4.4,0,0,1,87,87,0,0,5.442071,5.442071,0,,0,0,0,89,5.442071,0,1,5.442071,2.048227,2.46189,-4.4,0,0,1,26289898898,0,53,0
27,2,1,background,26289898898,26289898898,0,5.568328,2.363339,2.461891,-4.4,0,0,1,87,87,0,0,5.568328,5.568328,0,,0,0,0,89,5.568328,0,1,5.568328,2.363339,2.461891,-4.4,0,0,1,26289898898,0,54,0
